scenario,scenario_code,deployment_entry,mapped_scheme,record_type,iteration,tamper_field,tamper_name,payload_bytes,policy_accept,policy_reason,verify_success_baseline,verify_total_baseline,tampered_message_reject_baseline,tampered_signature_reject_baseline,sign_mean_ms,verify_mean_ms,verify_p95_ms,verify_throughput_sig_s,pk_bytes,sig_bytes
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,17,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,18,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,18,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,18,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,18,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,19,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,19,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,19,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,19,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,20,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,20,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,20,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,20,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,21,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,21,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,21,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,21,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,22,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,22,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,22,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,22,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,23,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,23,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,23,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,23,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,24,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,24,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,24,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,24,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,25,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,25,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,25,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,25,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,26,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,26,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,26,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,26,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,27,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,27,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,27,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,27,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,28,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,28,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,28,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,28,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,29,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,29,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,29,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,29,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,30,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,30,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,30,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,30,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,31,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,31,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,31,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,31,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,32,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,32,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,32,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,32,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,33,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,33,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,33,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,33,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,34,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,34,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,34,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,34,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,35,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,35,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,35,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,35,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,36,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,36,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,36,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,36,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,37,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,37,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,37,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,37,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,38,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,38,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,38,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,38,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,39,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,39,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,39,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,39,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,40,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,40,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,40,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,40,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,41,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,41,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,41,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,41,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,42,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,42,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,42,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,42,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,43,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,43,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,43,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,43,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,44,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,44,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,44,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,44,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,45,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,45,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,45,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,45,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,46,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,46,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,46,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,46,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,47,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,47,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,47,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,47,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,48,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,48,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,48,rollback_counter,回滚计数器篡改,232,0,rollback_counter_too_small,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,48,image_digest,镜像摘要篡改,187,0,image_digest_registry_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,valid,49,,,232,1,ok,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
AI加速设备固件升级,ai_accelerator_firmware_upgrade,可信启动链/升级代理,titan-n10-r32,tampered,49,device_model,设备型号篡改,232,0,device_model_mismatch,50,50,50,50,43.297,4.136,5.343,241.779,1000,9632
